,link,title,year,marketing_year,drive_away_price,ex_gov_price,price_text,price_info,kms,id,category,make,model,badge,state,body_style,transmission,engine,seller_type,build_date,odometer
25,https://www.carsales.com.au/cars/details/2013-ford-mondeo-zetec-tdci-mc-auto/OAG-AD-21376156/?Cr=25,2013 Ford Mondeo Zetec TDCi MC Auto,2013,,,7999,"$7,999*",Excl. Govt. Charges,248379,OAG-AD-21376156,dealer,Ford,Mondeo,Zetec TDCi MC,SA,Wagon,Automatic,4cyl 2.0L Turbo Diesel,Dealer Used Car,,"248,379 km"
26,https://www.carsales.com.au/cars/details/2013-ford-mondeo-lx-tdci-mc-auto/SSE-AD-13293749/?Cr=26,2013 Ford Mondeo LX TDCi MC Auto,2013,,,7999,"$7,999*",Excl. Govt. Charges,204955,SSE-AD-13293749,private,Ford,Mondeo,LX TDCi MC,VIC,Wagon,Automatic,4cyl 2.0L Turbo Diesel,Private Seller Car,,"204,955 km"
27,https://www.carsales.com.au/cars/details/2013-ford-mondeo-lx-mc-auto/SSE-AD-14021053/?Cr=27,2013 Ford Mondeo LX MC Auto,2013,,,8000,"$8,000*",Excl. Govt. Charges,155700,SSE-AD-14021053,private,Ford,Mondeo,LX MC,NSW,Hatch,Automatic,4cyl 2.3L Petrol,Private Seller Car,,"155,700 km"
28,https://www.carsales.com.au/cars/details/2013-ford-mondeo-zetec-tdci-mc-auto/SSE-AD-12987421/?Cr=28,2013 Ford Mondeo Zetec TDCi MC Auto,2013,,,8000,"$8,000*",Excl. Govt. Charges,208000,SSE-AD-12987421,private,Ford,Mondeo,Zetec TDCi MC,VIC,Wagon,Automatic,4cyl 2.0L Turbo Diesel,Private Seller Car,,"208,000 km"
29,https://www.carsales.com.au/cars/details/2014-ford-mondeo-lx-tdci-mc-auto/SSE-AD-13679458/?Cr=29,2014 Ford Mondeo LX TDCi MC Auto,2014,,,8000,"$8,000*",Excl. Govt. Charges,250000,SSE-AD-13679458,private,Ford,Mondeo,LX TDCi MC,VIC,Wagon,Automatic,4cyl 2.0L Turbo Diesel,Private Seller Car,,"250,000 km"
30,https://www.carsales.com.au/cars/details/2014-ford-mondeo-lx-tdci-mc-auto/SSE-AD-11894098/?Cr=30,2014 Ford Mondeo LX TDCi MC Auto,2014,,,8350,"$8,350*",Excl. Govt. Charges,284610,SSE-AD-11894098,private,Ford,Mondeo,LX TDCi MC,VIC,Hatch,Automatic,4cyl 2.0L Turbo Diesel,Private Seller Car,,"284,610 km"
31,https://www.carsales.com.au/cars/details/2008-ford-mondeo-tdci-ma-auto/OAG-AD-21131241/?Cr=31,2008 Ford Mondeo TDCi MA Auto,2008,,8750.0,8355,"$8,750 Drive Away","$8,355 Excl. Est. Govt. Charges",213945,OAG-AD-21131241,dealer,Ford,Mondeo,TDCi MA,VIC,Hatch,Automatic,4cyl 2.0L Turbo Diesel,Dealer Used Car,,"213,945 km"
32,https://www.carsales.com.au/cars/details/2014-ford-mondeo-zetec-ecoboost-mc-auto/SSE-AD-13811273/?Cr=32,2014 Ford Mondeo Zetec EcoBoost MC Auto,2014,,,8500,"$8,500*",Excl. Govt. Charges,184000,SSE-AD-13811273,private,Ford,Mondeo,Zetec EcoBoost MC,NSW,Hatch,Automatic,4cyl 2.0L Turbo Petrol,Private Seller Car,,"184,000 km"
33,https://www.carsales.com.au/cars/details/2012-ford-mondeo-zetec-tdci-mc-auto/SSE-AD-7404338/?Cr=33,2012 Ford Mondeo Zetec TDCi MC Auto,2012,,,8500,"$8,500*",Excl. Govt. Charges,189000,SSE-AD-7404338,private,Ford,Mondeo,Zetec TDCi MC,VIC,Hatch,Automatic,4cyl 2.0L Turbo Diesel,Private Seller Car,,"189,000 km"
34,https://www.carsales.com.au/cars/details/2011-ford-mondeo-lx-tdci-mc-auto/SSE-AD-11943832/?Cr=34,2011 Ford Mondeo LX TDCi MC Auto,2011,,,8500,"$8,500*",Excl. Govt. Charges,211600,SSE-AD-11943832,private,Ford,Mondeo,LX TDCi MC,VIC,Wagon,Automatic,4cyl 2.0L Turbo Diesel,Private Seller Car,,"211,600 km"
